timestamp; stationId; stationName; departureId; delay; canceled; left; isExtra; destId; destName; arrivalTime; vehicleName, platform
1702243419;BE.NMBS.008894425;Sinaai;1;0;0;0;0;BE.NMBS.008894201;Lokeren;1702244100;BE.NMBS.S53693;1
1702243420;BE.NMBS.008894433;Belsele;0;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702243680;BE.NMBS.S53671;1
1702243420;BE.NMBS.008894433;Belsele;1;0;0;0;0;BE.NMBS.008894201;Lokeren;1702243920;BE.NMBS.S53693;1
1702243420;BE.NMBS.008894508;Sint-Niklaas;0;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702243560;BE.NMBS.IC1821;1
1702243420;BE.NMBS.008894508;Sint-Niklaas;1;0;0;0;0;BE.NMBS.008894201;Lokeren;1702243620;BE.NMBS.S53693;1
1702243420;BE.NMBS.008894508;Sint-Niklaas;2;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702244040;BE.NMBS.S53671;1
1702243420;BE.NMBS.008894508;Sint-Niklaas;3;0;0;0;0;BE.NMBS.008822004;Mechelen;1702244520;BE.NMBS.L2793;1
1702243420;BE.NMBS.008894508;Sint-Niklaas;4;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702245600;BE.NMBS.IC743;1
1702243420;BE.NMBS.008894508;Sint-Niklaas;5;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702245660;BE.NMBS.IC722;1
1702243420;BE.NMBS.008894672;Temse;0;0;0;0;0;BE.NMBS.008822004;Mechelen;1702245000;BE.NMBS.L2793;1
1702243420;BE.NMBS.008894672;Temse;1;0;0;0;0;BE.NMBS.008894508;Sint-Niklaas;1702246260;BE.NMBS.L2772;1
1702243421;BE.NMBS.008894714;Nieuwkerken-Waas;0;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702244280;BE.NMBS.S53671;1
1702243421;BE.NMBS.008894714;Nieuwkerken-Waas;1;0;0;0;0;BE.NMBS.008894201;Lokeren;1702246920;BE.NMBS.S53694;1
1702243421;BE.NMBS.008894748;Beveren;0;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702243980;BE.NMBS.IC1821;1
1702243421;BE.NMBS.008894748;Beveren;1;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702244580;BE.NMBS.S53671;1
1702243421;BE.NMBS.008894748;Beveren;2;0;0;0;0;BE.NMBS.008894201;Lokeren;1702246620;BE.NMBS.S53694;1
1702243421;BE.NMBS.008894755;Melsele;0;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702244760;BE.NMBS.S53671;1
1702243421;BE.NMBS.008894755;Melsele;1;0;0;0;0;BE.NMBS.008894201;Lokeren;1702246440;BE.NMBS.S53694;1
1702243422;BE.NMBS.008894821;Zwijndrecht;0;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702245000;BE.NMBS.S53671;1
1702243422;BE.NMBS.008894821;Zwijndrecht;1;0;0;0;0;BE.NMBS.008894201;Lokeren;1702246200;BE.NMBS.S53694;1
1702243422;BE.NMBS.008895000;Aalst;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702245060;BE.NMBS.IC13156;1
1702243423;BE.NMBS.008895067;Lede;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702245360;BE.NMBS.IC13156;1
1702243423;BE.NMBS.008895091;Erembodegem;0;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702243800;BE.NMBS.BUS11196;1
1702243423;BE.NMBS.008895091;Erembodegem;1;0;0;0;0;BE.NMBS.008895000;Aalst;1702244100;BE.NMBS.BUS11176;1
1702243423;BE.NMBS.008895091;Erembodegem;2;0;0;0;0;BE.NMBS.008895000;Aalst;1702245480;BE.NMBS.BUS11136;1
1702243424;BE.NMBS.008895208;Zottegem;0;420;0;0;0;BE.NMBS.008895505;Geraardsbergen;1702244460;BE.NMBS.S521872;1
1702243424;BE.NMBS.008895208;Zottegem;1;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702245420;BE.NMBS.S86572;1
1702243424;BE.NMBS.008895208;Zottegem;2;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702246500;BE.NMBS.IC2345;1
1702243424;BE.NMBS.008895232;Munkzwalm;0;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702243320;BE.NMBS.IC2344;1
1702243424;BE.NMBS.008895232;Munkzwalm;1;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702246920;BE.NMBS.IC2345;1
1702243424;BE.NMBS.008895240;Balegem-Zuid;0;600;0;0;0;BE.NMBS.008895505;Geraardsbergen;1702244040;BE.NMBS.S521872;1
1702243425;BE.NMBS.008895257;Balegem-Dorp;0;600;0;0;0;BE.NMBS.008895505;Geraardsbergen;1702243860;BE.NMBS.S521872;1
1702243425;BE.NMBS.008895422;Hillegem;0;0;0;0;0;BE.NMBS.008895208;Zottegem;1702245600;BE.NMBS.S86593;1
1702243425;BE.NMBS.008895422;Hillegem;1;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702245720;BE.NMBS.S86572;1
1702243425;BE.NMBS.008895430;Herzele;0;0;0;0;0;BE.NMBS.008895208;Zottegem;1702245420;BE.NMBS.S86593;1
1702243425;BE.NMBS.008895430;Herzele;1;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702245900;BE.NMBS.S86572;1
1702243426;BE.NMBS.008895448;Terhagen;0;0;0;0;0;BE.NMBS.008895208;Zottegem;1702245240;BE.NMBS.S86593;1
1702243426;BE.NMBS.008895448;Terhagen;1;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702246020;BE.NMBS.S86572;1
1702243426;BE.NMBS.008895455;Burst;0;0;0;0;0;BE.NMBS.008895208;Zottegem;1702245060;BE.NMBS.S86593;1
1702243426;BE.NMBS.008895455;Burst;1;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702246200;BE.NMBS.S86572;1
1702243428;BE.NMBS.008895505;Geraardsbergen;0;0;0;0;0;BE.NMBS.008886009;Ath;1702244040;BE.NMBS.L4872;1
1702243428;BE.NMBS.008895570;Lierde;0;420;0;0;0;BE.NMBS.008895505;Geraardsbergen;1702244880;BE.NMBS.S521872;1
1702243433;BE.NMBS.008895802;Denderleeuw;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702243560;BE.NMBS.S86571;1
1702243433;BE.NMBS.008895802;Denderleeuw;1;0;0;0;0;BE.NMBS.008895208;Zottegem;1702244160;BE.NMBS.S86593;1
1702243433;BE.NMBS.008895802;Denderleeuw;2;0;0;0;0;BE.NMBS.008895000;Aalst;1702244700;BE.NMBS.BUS11136;1
1702243433;BE.NMBS.008895802;Denderleeuw;3;0;0;0;0;BE.NMBS.008833001;Leuven;1702245240;BE.NMBS.IC3620;1
1702243433;BE.NMBS.008895802;Denderleeuw;4;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702245540;BE.NMBS.IC2345;1
1702243433;BE.NMBS.008895802;Denderleeuw;5;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702246140;BE.NMBS.IC3645;1
1702243433;BE.NMBS.008895802;Denderleeuw;6;0;0;0;0;BE.NMBS.008895000;Aalst;1702246920;BE.NMBS.BUS11177;1
1702243433;BE.NMBS.008895836;Liedekerke;0;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702243440;BE.NMBS.IC2221;1
1702243433;BE.NMBS.008895836;Liedekerke;1;60;0;0;0;BE.NMBS.008893401;Dendermonde;1702243500;BE.NMBS.S102093;1
1702243433;BE.NMBS.008895836;Liedekerke;2;0;0;0;0;BE.NMBS.008811601;Ottignies;1702243800;BE.NMBS.S86571;1
1702243433;BE.NMBS.008895836;Liedekerke;3;0;0;0;0;BE.NMBS.008895208;Zottegem;1702243860;BE.NMBS.S86593;1
1702243433;BE.NMBS.008895836;Liedekerke;4;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702244160;BE.NMBS.S102071;1
1702243433;BE.NMBS.008895836;Liedekerke;5;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702244160;BE.NMBS.IC2243;1
1702243433;BE.NMBS.008895836;Liedekerke;6;0;0;0;0;BE.NMBS.008833001;Leuven;1702245480;BE.NMBS.IC3620;1
1702243433;BE.NMBS.008895836;Liedekerke;7;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702245720;BE.NMBS.IC3645;1
1702243434;BE.NMBS.008895851;Welle;0;0;0;0;0;BE.NMBS.008895208;Zottegem;1702244400;BE.NMBS.S86593;1
1702243434;BE.NMBS.008895851;Welle;1;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702246800;BE.NMBS.S86572;1
1702243434;BE.NMBS.008895869;Haaltert;0;0;0;0;0;BE.NMBS.008895208;Zottegem;1702244580;BE.NMBS.S86593;1
1702243434;BE.NMBS.008895869;Haaltert;1;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702246620;BE.NMBS.S86572;1
1702243435;BE.NMBS.008895877;Ede;0;0;0;0;0;BE.NMBS.008895208;Zottegem;1702244760;BE.NMBS.S86593;1
1702243435;BE.NMBS.008895877;Ede;1;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702246440;BE.NMBS.S86572;1
1702243435;BE.NMBS.008896008;Kortrijk;0;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702245480;BE.NMBS.IC744;1
1702243435;BE.NMBS.008896008;Kortrijk;1;0;0;0;0;BE.NMBS.008896735;Poperinge;1702246200;BE.NMBS.IC721;1
1702243435;BE.NMBS.008896115;Harelbeke;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702243560;BE.NMBS.L872;1
1702243435;BE.NMBS.008896115;Harelbeke;1;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702243980;BE.NMBS.L892;1
1702243436;BE.NMBS.008896149;Waregem;0;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702243620;BE.NMBS.L892;1
1702243436;BE.NMBS.008896149;Waregem;1;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702243920;BE.NMBS.L872;1
1702243436;BE.NMBS.008896149;Waregem;2;0;0;0;0;BE.NMBS.008896735;Poperinge;1702245180;BE.NMBS.IC721;1
1702243436;BE.NMBS.008896149;Waregem;3;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702246080;BE.NMBS.IC744;1
1702243436;BE.NMBS.008896305;Menen;0;420;0;0;0;BE.NMBS.008896735;Poperinge;1702243500;BE.NMBS.IC720;1
1702243436;BE.NMBS.008896305;Menen;1;60;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702244100;BE.NMBS.IC744;1
1702243437;BE.NMBS.008896370;Wevelgem;0;480;0;0;0;BE.NMBS.008896735;Poperinge;1702243200;BE.NMBS.IC720;1
1702243437;BE.NMBS.008896370;Wevelgem;1;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702244400;BE.NMBS.IC744;1
1702243437;BE.NMBS.008896370;Wevelgem;2;0;0;0;0;BE.NMBS.008896735;Poperinge;1702246800;BE.NMBS.IC721;1
1702243437;BE.NMBS.008896388;Bissegem;0;0;0;0;0;BE.NMBS.008896735;Poperinge;1702242960;BE.NMBS.IC720;1
1702243437;BE.NMBS.008896388;Bissegem;1;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702244700;BE.NMBS.IC744;1
1702243437;BE.NMBS.008896388;Bissegem;2;0;0;0;0;BE.NMBS.008896735;Poperinge;1702246560;BE.NMBS.IC721;1
1702243437;BE.NMBS.008896396;Wervik;0;60;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702243800;BE.NMBS.IC744;1
1702243437;BE.NMBS.008896396;Wervik;1;420;0;0;0;BE.NMBS.008896735;Poperinge;1702243800;BE.NMBS.IC720;1
1702243438;BE.NMBS.008896412;Comines;0;180;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702243500;BE.NMBS.IC744;1
1702243438;BE.NMBS.008896412;Comines;1;300;0;0;0;BE.NMBS.008896735;Poperinge;1702244100;BE.NMBS.IC720;1
1702243438;BE.NMBS.008896503;Ieper;0;240;0;0;0;BE.NMBS.008896735;Poperinge;1702244700;BE.NMBS.IC720;1
1702243439;BE.NMBS.008896800;Roeselare;0;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702244100;BE.NMBS.IC2321;1
1702243439;BE.NMBS.008896909;Izegem;0;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702244520;BE.NMBS.IC2321;1
1702243440;BE.NMBS.008896925;Ingelmunster;0;0;0;0;0;BE.NMBS.008896008;Kortrijk;1702244820;BE.NMBS.IC2321;1
1702247518;BE.NMBS.008200100;Lëtzebuerg;0;0;0;0;0;BE.NMBS.008866605;Athus;1702248600;BE.NMBS.L5073;1
1702247518;BE.NMBS.008200100;Lëtzebuerg;1;0;0;0;0;BE.NMBS.008866001;Arlon;1702249200;BE.NMBS.L5943;1
1702247523;BE.NMBS.008200510;Bertrange Strassen;0;0;0;0;0;BE.NMBS.008866001;Arlon;1702249560;BE.NMBS.L5943;1
1702247523;BE.NMBS.008200516;Mamer;0;0;0;0;0;BE.NMBS.008866001;Arlon;1702249860;BE.NMBS.L5943;1
1702247523;BE.NMBS.008200518;Capellen;0;0;0;0;0;BE.NMBS.008866001;Arlon;1702250100;BE.NMBS.L5943;1
1702247524;BE.NMBS.008200520;Klengbetten;0;0;0;0;0;BE.NMBS.008866001;Arlon;1702250460;BE.NMBS.L5943;1
1702247524;BE.NMBS.008200710;Hollerich;0;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702247820;BE.NMBS.L4748;1
1702247524;BE.NMBS.008200710;Hollerich;1;0;0;0;0;BE.NMBS.008866605;Athus;1702248780;BE.NMBS.L5073;1
1702247524;BE.NMBS.008200710;Hollerich;2;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702249620;BE.NMBS.L5098;1
1702247525;BE.NMBS.008200712;Leudelange;0;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702247520;BE.NMBS.L4748;1
1702247525;BE.NMBS.008200712;Leudelange;1;0;0;0;0;BE.NMBS.008866605;Athus;1702249080;BE.NMBS.L5073;1
1702247525;BE.NMBS.008200712;Leudelange;2;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702249320;BE.NMBS.L5098;1
1702247525;BE.NMBS.008200714;Dippach-Reckange;0;0;0;0;0;BE.NMBS.008866605;Athus;1702247520;BE.NMBS.L4723;1
1702247525;BE.NMBS.008200714;Dippach-Reckange;1;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702249020;BE.NMBS.L5098;1
1702247525;BE.NMBS.008200714;Dippach-Reckange;2;0;0;0;0;BE.NMBS.008866605;Athus;1702249320;BE.NMBS.L5073;1
1702247526;BE.NMBS.008200716;Schouweiler;0;0;0;0;0;BE.NMBS.008866605;Athus;1702247700;BE.NMBS.L4723;1
1702247526;BE.NMBS.008200716;Schouweiler;1;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702248840;BE.NMBS.L5098;1
1702247526;BE.NMBS.008200716;Schouweiler;2;0;0;0;0;BE.NMBS.008866605;Athus;1702249500;BE.NMBS.L5073;1
1702247526;BE.NMBS.008200718;Bascharage-Sanem;0;0;0;0;0;BE.NMBS.008866605;Athus;1702247940;BE.NMBS.L4723;1
1702247526;BE.NMBS.008200718;Bascharage-Sanem;1;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702248600;BE.NMBS.L5098;1
1702247526;BE.NMBS.008200718;Bascharage-Sanem;2;0;0;0;0;BE.NMBS.008866605;Athus;1702249740;BE.NMBS.L5073;1
1702247527;BE.NMBS.008200930;Petange;0;0;0;0;0;BE.NMBS.008866605;Athus;1702248240;BE.NMBS.L4723;1
1702247527;BE.NMBS.008200930;Petange;1;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702248360;BE.NMBS.L5098;1
1702247527;BE.NMBS.008200930;Petange;2;0;0;0;0;BE.NMBS.008866605;Athus;1702250040;BE.NMBS.L5073;1
1702247527;BE.NMBS.008200935;Lamadeleine;0;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702248180;BE.NMBS.L5098;1
1702247527;BE.NMBS.008200935;Lamadeleine;1;0;0;0;0;BE.NMBS.008866605;Athus;1702248420;BE.NMBS.L4723;1
1702247527;BE.NMBS.008200935;Lamadeleine;2;0;0;0;0;BE.NMBS.008866605;Athus;1702250220;BE.NMBS.L5073;1
1702247527;BE.NMBS.008200940;Rodange;0;0;0;0;0;BE.NMBS.008200100;Lëtzebuerg;1702248060;BE.NMBS.L5098;1
1702247527;BE.NMBS.008200940;Rodange;1;0;0;0;0;BE.NMBS.008866605;Athus;1702248600;BE.NMBS.L4723;1
1702247527;BE.NMBS.008200940;Rodange;2;0;0;0;0;BE.NMBS.008866605;Athus;1702250400;BE.NMBS.L5073;1
1702247529;BE.NMBS.008400219;Eijsden;0;0;0;0;0;BE.NMBS.008841004;Liège-Guillemins;1702250880;BE.NMBS.S4316978;1
1702247530;BE.NMBS.008400424;Maastricht;0;0;0;0;0;BE.NMBS.008841004;Liège-Guillemins;1702250280;BE.NMBS.S4316978;1
1702247530;BE.NMBS.008400426;Maastricht Randwyck;0;0;0;0;0;BE.NMBS.008400424;Maastricht;1702247880;BE.NMBS.S4316981;1
1702247530;BE.NMBS.008400426;Maastricht Randwyck;1;0;0;0;0;BE.NMBS.008841004;Liège-Guillemins;1702250460;BE.NMBS.S4316978;1
1702247556;BE.NMBS.008811007;Schaarbeek/Schaerbeek;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702248060;BE.NMBS.S11793;1
1702247556;BE.NMBS.008811007;Schaarbeek/Schaerbeek;1;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702250460;BE.NMBS.S11774;1
1702247558;BE.NMBS.008811163;Bordet;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702248660;BE.NMBS.S194022;1
1702247558;BE.NMBS.008811163;Bordet;1;60;0;0;0;BE.NMBS.008814209;Nivelles;1702249980;BE.NMBS.S194045;1
1702247558;BE.NMBS.008811189;Vilvoorde;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702247700;BE.NMBS.S11793;1
1702247558;BE.NMBS.008811189;Vilvoorde;1;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702248120;BE.NMBS.IC3144;1
1702247558;BE.NMBS.008811189;Vilvoorde;2;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702248420;BE.NMBS.IC3323;1
1702247558;BE.NMBS.008811189;Vilvoorde;3;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702250820;BE.NMBS.S11774;1
1702247559;BE.NMBS.008811213;Diegem;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702248720;BE.NMBS.IC1945;1
1702247559;BE.NMBS.008811213;Diegem;1;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702250100;BE.NMBS.IC1922;1
1702247560;BE.NMBS.008811221;Zaventem;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702248480;BE.NMBS.IC1945;1
1702247560;BE.NMBS.008811221;Zaventem;1;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702250400;BE.NMBS.IC1922;1
1702247561;BE.NMBS.008811254;Kortenberg;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702247580;BE.NMBS.S23772;1
1702247561;BE.NMBS.008811262;Erps-Kwerps;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702247820;BE.NMBS.S23772;1
1702247561;BE.NMBS.008811270;Veltem;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702248000;BE.NMBS.S23772;1
1702247562;BE.NMBS.008811288;Herent;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702248240;BE.NMBS.S23772;1
1702247562;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702248120;BE.NMBS.S194022;1
1702247562;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;1;180;0;0;0;BE.NMBS.008863008;Namur;1702248960;BE.NMBS.IC2123;1
1702247562;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;2;0;0;0;0;BE.NMBS.008814209;Nivelles;1702250640;BE.NMBS.S194045;1
1702247563;BE.NMBS.008811411;Etterbeek;0;0;0;0;0;BE.NMBS.008814209;Nivelles;1702247520;BE.NMBS.S194044;1
1702247563;BE.NMBS.008811411;Etterbeek;1;0;0;0;0;BE.NMBS.008833001;Leuven;1702247640;BE.NMBS.S194022;1
1702247563;BE.NMBS.008811411;Etterbeek;2;0;0;0;0;BE.NMBS.008814209;Nivelles;1702250880;BE.NMBS.S194045;1
1702247564;BE.NMBS.008811510;La Hulpe;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702247340;BE.NMBS.S86571;1
1702247565;BE.NMBS.008811528;Genval;0;240;0;0;0;BE.NMBS.008811601;Ottignies;1702247520;BE.NMBS.S86571;1
1702247565;BE.NMBS.008811536;Rixensart;0;180;0;0;0;BE.NMBS.008811601;Ottignies;1702247700;BE.NMBS.S86571;1
1702247566;BE.NMBS.008811544;Profondsart;0;180;0;0;0;BE.NMBS.008811601;Ottignies;1702247880;BE.NMBS.S86571;1
1702247566;BE.NMBS.008811601;Ottignies;0;0;0;0;0;BE.NMBS.008811676;Louvain-la-Neuve;1702248840;BE.NMBS.S85673;0
1702247566;BE.NMBS.008811601;Ottignies;1;0;0;0;0;BE.NMBS.008863008;Namur;1702250220;BE.NMBS.IC2123;1
1702247570;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702248300;BE.NMBS.S194022;1
1702247570;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;1;240;0;0;0;BE.NMBS.008863008;Namur;1702248720;BE.NMBS.IC2123;1
1702247570;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;2;0;0;0;0;BE.NMBS.008814209;Nivelles;1702250400;BE.NMBS.S194045;1
1702247571;BE.NMBS.008811940;Anderlecht;0;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702248000;BE.NMBS.S86572;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;0;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702247880;BE.NMBS.IC3323;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1;0;0;0;0;BE.NMBS.008811007;Schaarbeek/Schaerbeek;1702248180;BE.NMBS.IC3422;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;2;300;0;0;0;BE.NMBS.008863008;Namur;1702248180;BE.NMBS.IC2123;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;3;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702248180;BE.NMBS.IC3744;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;4;0;0;0;0;BE.NMBS.008891009;Brugge;1702248300;BE.NMBS.IC1545;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;5;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702248360;BE.NMBS.S11793;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;6;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702248900;BE.NMBS.IC3144;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;7;60;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702249260;BE.NMBS.IC1945;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;8;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702249440;BE.NMBS.IC1922;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;9;120;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702249560;BE.NMBS.IC9272;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;10;0;0;0;0;BE.NMBS.008814209;Nivelles;1702249800;BE.NMBS.S11996;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;11;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702250220;BE.NMBS.S11774;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;12;1740;0;0;0;BE.NMBS.008891702;Oostende;1702250580;BE.NMBS.IC545;1
1702247571;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;13;0;0;0;0;BE.NMBS.008841004;Liège-Guillemins;1702251060;BE.NMBS.IC522;1
1702247573;BE.NMBS.008812112;Mollem;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702247580;BE.NMBS.S103893;1
1702247573;BE.NMBS.008812120;Merchtem;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702247820;BE.NMBS.S103893;1
1702247574;BE.NMBS.008812146;Opwijk;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702248060;BE.NMBS.S103893;1
1702247574;BE.NMBS.008812153;Heizijde;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702248240;BE.NMBS.S103893;1
1702247575;BE.NMBS.008812161;Lebbeke;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702248420;BE.NMBS.S103893;1
1702247577;BE.NMBS.008812260;Essene-Lombeek;0;60;0;0;0;BE.NMBS.008895802;Denderleeuw;1702247580;BE.NMBS.S102072;1
1702247577;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;0;0;0;0;0;BE.NMBS.008863008;Namur;1702247820;BE.NMBS.IC2123;1
1702247577;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;1;0;0;0;0;BE.NMBS.008811007;Schaarbeek/Schaerbeek;1702247820;BE.NMBS.IC3422;1
1702247577;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;2;60;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702248420;BE.NMBS.S11973;1
1702247577;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;3;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702248480;BE.NMBS.IC3744;1
1702247577;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;4;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702248600;BE.NMBS.S11793;1
1702247577;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;5;0;0;0;0;BE.NMBS.008891009;Brugge;1702248600;BE.NMBS.IC1545;1
1702247577;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;6;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702248720;BE.NMBS.S86572;1
1702247577;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;7;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702248960;BE.NMBS.IC1922;1
